timestamp,equipment_id,vibration_rms,temperature_bearing,pressure_oil,rpm,oil_quality_index,power_consumption,failure_within_24h
2024-08-08 12:33:18.629877,EQ_001,1.3911129432324043,67.0166640881686,17.342596875208127,1801.684424157129,99.7070142888549,48.816839739461095,0
2024-08-08 13:33:18.629877,EQ_001,1.6771299103665016,66.9294448845628,16.69409288461688,1801.3717455737747,98.28218901132752,51.828066063072356,0
2024-08-08 14:33:18.629877,EQ_001,1.3835756148662668,65.4362722066205,17.95804194497701,1808.152118532553,97.19506045856977,49.457355880605185,0
2024-08-08 15:33:18.629877,EQ_001,1.415425344869009,64.3632248740344,18.587159693803926,1803.5317478652325,97.06377669582827,51.96524120520381,0
2024-08-08 16:33:18.629877,EQ_001,1.675227682961936,67.73895210991165,16.9436319994719,1794.6269541917318,100.0,48.71733733866388,0
2024-08-08 17:33:18.629877,EQ_001,1.507486193350863,67.22742794529555,17.238736296027746,1798.8614055245475,93.08279258799428,48.087059946040036,0
2024-08-08 18:33:18.629877,EQ_001,1.437939622672492,63.1867317241347,18.517291873706252,1785.1426094703306,98.67512962655549,50.40047534208797,0
2024-08-08 19:33:18.629877,EQ_001,1.6074159539939876,62.81471203533305,18.281552928270774,1799.533718024904,97.58209262967058,51.066360094849514,0
2024-08-08 20:33:18.629877,EQ_001,1.4832867819202904,64.49014083300186,17.733757065643818,1795.5656156108619,99.76203595408602,51.46957345417224,0
2024-08-08 21:33:18.629877,EQ_001,1.6220746812530467,63.21908183929328,18.76425782190855,1779.8852377490257,99.22132240532939,51.32510547690648,0
2024-08-08 22:33:18.629877,EQ_001,1.4916643736875825,64.45345204693332,17.592565261282946,1794.4634705624337,98.33605441332917,51.85083421678655,0
2024-08-08 23:33:18.629877,EQ_001,1.4993589227861515,64.31717014568072,18.1453117164824,1802.4538392825593,100.0,51.4140466653989,0
2024-08-09 00:33:18.629877,EQ_001,1.3808500603730076,64.5867655054356,18.068044114028073,1805.4719108928994,99.45276340292337,50.392602706976426,0
2024-08-09 01:33:18.629877,EQ_001,1.5916082383196248,64.5281230577854,17.966831675122094,1797.3336458789968,99.04909551621424,52.35866060314041,0
2024-08-09 02:33:18.629877,EQ_001,1.5464755709151532,67.34242335708586,18.34490820152831,1799.5529749844347,100.0,49.5437323447863,0
2024-08-09 03:33:18.629877,EQ_001,1.4964427585407623,65.45925622597674,17.739552734178503,1805.2818709872477,97.82779921983581,54.35219936815131,0
2024-08-09 04:33:18.629877,EQ_001,1.3635165724175156,63.295303358764166,18.26899628245361,1807.2342918372792,100.0,51.427274794116116,0
2024-08-09 05:33:18.629877,EQ_001,1.4629858205583621,63.9333100909955,17.72672935908579,1792.5334119472998,100.0,49.87962797139046,0
2024-08-09 06:33:18.629877,EQ_001,1.3817529654393705,65.08918540028871,17.89417918164953,1793.6551476991526,97.78947379062099,50.66427611618575,0
2024-08-09 07:33:18.629877,EQ_001,1.4888915295050613,64.72220898247996,17.451080816436303,1801.60025676554,96.52763723057625,47.365133103255985,0
2024-08-09 08:33:18.629877,EQ_001,1.3926426375445133,65.31333927942605,17.84094040696268,1814.0206837262306,100.0,49.86334255088942,0
2024-08-09 09:33:18.629877,EQ_001,1.4626776261550556,63.73931310320164,17.675116851243697,1796.367899332305,100.0,48.5319166825188,0
2024-08-09 10:33:18.629877,EQ_001,1.5166060856450096,68.81398790810994,17.628880280219214,1803.258967107267,100.0,49.387096584658956,0
2024-08-09 11:33:18.629877,EQ_001,1.487172869677502,65.7778331332959,17.73098547903489,1791.499116212494,99.43239158935691,51.18869306972871,0
2024-08-09 12:33:18.629877,EQ_001,1.609970169551532,67.67532823353025,18.75762587390771,1791.5431025869398,100.0,50.56253945752169,0
2024-08-09 13:33:18.629877,EQ_001,1.683928289369363,64.14432826027706,17.260061079505178,1793.210015926151,95.11536245585347,49.14750436149063,0
2024-08-09 14:33:18.629877,EQ_001,1.3891269171677938,66.0658506535673,17.849687483953527,1817.9530149375216,100.0,49.048366052334536,0
2024-08-09 15:33:18.629877,EQ_001,1.3752909034638956,66.7530396732554,17.017580528023323,1817.4932583686775,100.0,49.2669810182571,0
2024-08-09 16:33:18.629877,EQ_001,1.2939111049652114,68.48108432820075,17.619314984348915,1811.54419799464,96.14397258233545,49.00974123536615,0
2024-08-09 17:33:18.629877,EQ_001,1.4658411151216852,65.87143901702694,17.450440086623647,1805.3818983631515,97.18747837297603,49.92689127003828,0
2024-08-09 18:33:18.629877,EQ_001,1.4774384955966247,66.81049374724248,18.03016831671582,1787.8943422860693,96.24438222208701,52.77016284268506,0
2024-08-09 19:33:18.629877,EQ_001,1.4987325208989617,64.28878125563939,18.44882506063439,1800.2848737121476,100.0,50.35300512051544,0
2024-08-09 20:33:18.629877,EQ_001,1.6716680994647688,69.30057426326643,17.547655333702608,1808.831201043534,100.0,52.958390231567094,0
2024-08-09 21:33:18.629877,EQ_001,1.3691931481941275,67.16613374800443,18.20023812627681,1781.5154608345306,96.91576753367781,46.145821719789375,0
2024-08-09 22:33:18.629877,EQ_001,1.43883699808325,67.233253589227,18.421093023624376,1799.8311676677306,100.0,47.46724211768697,0
2024-08-09 23:33:18.629877,EQ_001,1.295531624867758,65.69121192946936,17.860835976558466,1798.7506365473632,95.12718302256367,50.05236391389835,0
2024-08-10 00:33:18.629877,EQ_001,1.335515106028356,67.1457906745502,17.85099126941141,1789.666150329802,98.22422471978706,48.1153359079532,0
2024-08-10 01:33:18.629877,EQ_001,1.459786333627092,67.72086846752013,17.173718157204746,1804.0927775130253,98.1813346495326,48.651176246013605,0
2024-08-10 02:33:18.629877,EQ_001,1.455443394634521,63.74423743130642,17.38864570141747,1787.0608975967295,100.0,50.31060797328892,0
2024-08-10 03:33:18.629877,EQ_001,1.3962660671062863,66.24682014724115,17.60819564264683,1796.8173446920573,100.0,51.75825524824725,0
2024-08-10 04:33:18.629877,EQ_001,1.4132806904200599,64.67136209411088,17.525723271973916,1775.9951932048048,96.18114175733147,52.980147321848875,0
2024-08-10 05:33:18.629877,EQ_001,1.6309197638068087,65.32906474591498,17.950417194765084,1802.1142705623674,100.0,52.488707568636144,0
2024-08-10 06:33:18.629877,EQ_001,1.4537234205841716,63.920194193454414,16.85780528539951,1801.0237695403755,97.67860505479405,47.40820928537883,0
2024-08-10 07:33:18.629877,EQ_001,1.401950078583563,63.672317317053995,18.503489134932988,1807.792894915969,99.16525259454644,53.2157639411614,0
2024-08-10 08:33:18.629877,EQ_001,1.4744363850481454,64.11698317125379,18.420370367450932,1804.3529619480923,97.09659690034381,49.878357266021304,0
2024-08-10 09:33:18.629877,EQ_001,1.3792299162204757,63.07809036160917,18.120787253525997,1818.0453920807186,96.36384539317547,51.38813205437685,0
2024-08-10 10:33:18.629877,EQ_001,1.4018196719223364,64.87357730563596,17.360391808083193,1790.2986821439902,99.24791512852045,48.6034523069808,0
2024-08-10 11:33:18.629877,EQ_001,1.4940217986880708,65.75149010389461,17.536005176683943,1789.8503173851439,97.98722054331114,51.779293950261575,0
2024-08-10 12:33:18.629877,EQ_001,1.517160022148093,63.90099408282332,17.704035922192066,1806.427189404049,95.7918439740221,51.35839084217711,0
2024-08-10 13:33:18.629877,EQ_001,1.400898114766638,67.00144015923425,17.271630899985993,1780.8518613284573,95.86546099231555,50.37099930954717,0
2024-08-10 14:33:18.629877,EQ_001,1.4932249281089385,64.05574782146665,17.97144755581896,1782.272845877184,98.97827760260428,47.855955975506674,0
2024-08-10 15:33:18.629877,EQ_001,1.4021612544321422,65.96331666393583,17.220835631328253,1795.0298552223467,100.0,49.12736359479248,0
2024-08-10 16:33:18.629877,EQ_001,1.5510062636944402,63.613243861615274,17.914835529808514,1813.2784610359952,94.1469308632784,48.69051578170499,0
2024-08-10 17:33:18.629877,EQ_001,1.5252364524815478,65.47070504847206,17.834397643731585,1792.8102871270294,99.25329077029582,49.97611078066896,0
2024-08-10 18:33:18.629877,EQ_001,1.584399633205042,66.38977575678798,17.81651744356676,1794.718733497734,98.09479007902206,49.42550783462105,0
2024-08-10 19:33:18.629877,EQ_001,1.5071588285524589,65.04310335817254,17.79149508572251,1819.5788753101845,100.0,49.64173610473179,0
2024-08-10 20:33:18.629877,EQ_001,1.5879271938065915,65.0730598233975,16.626437073666203,1788.7313683793273,95.3082013487494,49.59391515979204,0
2024-08-10 21:33:18.629877,EQ_001,1.4697398267847197,69.24622344361869,17.807854851327487,1796.608590365184,100.0,45.877830468666055,0
2024-08-10 22:33:18.629877,EQ_001,1.491551631952189,67.43921745646959,16.90399000392898,1810.2245002501131,99.706560669424,49.4726842176874,0
2024-08-10 23:33:18.629877,EQ_001,1.531360550027529,70.44301103393198,17.733108355878645,1801.2565298458187,98.10073738717172,48.60673026536661,0
2024-08-11 00:33:18.629877,EQ_001,1.5512081323468927,64.19359591613296,17.676850587620383,1793.9851136799352,99.96731016956203,50.97690217367725,0
2024-08-11 01:33:18.629877,EQ_001,1.5720207323938258,64.88986901986874,17.505022381129866,1788.9614151545347,98.11065532973406,51.06733790800025,0
2024-08-11 02:33:18.629877,EQ_001,1.5440577869081389,64.06970941885051,18.073655327673634,1812.2927950651786,99.81600298815071,54.06948750583385,0
2024-08-11 03:33:18.629877,EQ_001,1.391072192608814,63.42886891021044,16.748384901065105,1813.6842237567923,100.0,50.20788549770398,0
2024-08-11 04:33:18.629877,EQ_001,1.4965401624267214,63.671338471864054,18.859513812248096,1800.003356626424,99.18770543454717,51.77374704612946,0
2024-08-11 05:33:18.629877,EQ_001,1.5167364102439782,66.37422286464658,17.240293530639292,1803.413192542803,100.0,53.0162128494492,0
2024-08-11 06:33:18.629877,EQ_001,1.6280463370098146,64.90816171285348,17.139621423128567,1797.4280039352177,99.06014833354884,52.516914752888326,0
2024-08-11 07:33:18.629877,EQ_001,1.2995733986499607,68.9938319542646,17.554313097811754,1794.4044266015114,96.91438109026815,47.021977331022065,0
2024-08-11 08:33:18.629877,EQ_001,1.5512291072932016,66.0855054993477,16.98722994999543,1785.7098137451208,98.25691177402526,53.672892684139555,0
2024-08-11 09:33:18.629877,EQ_001,1.4430451010362177,62.9367219083622,17.508232359482864,1795.9207299330515,93.5245992185394,50.229418859332334,0
2024-08-11 10:33:18.629877,EQ_001,1.4460029704272783,67.33955879385279,18.5544755695274,1809.900980090777,98.3704864551299,48.1281157336918,0
2024-08-11 11:33:18.629877,EQ_001,1.7265245910486997,66.06972118188244,17.635855937382978,1798.3814430889709,99.29432468959232,50.05560568613443,0
2024-08-11 12:33:18.629877,EQ_001,1.411914597311258,64.8617046810002,17.61140856450702,1793.1758104135045,97.46235493451931,50.560345924173276,0
2024-08-11 13:33:18.629877,EQ_001,1.4438752635327639,68.9675467902739,16.301194342397643,1809.512490808838,100.0,46.203863962780375,0
2024-08-11 14:33:18.629877,EQ_001,1.4351964131423822,65.22081733074445,16.921817584978868,1790.8066195784759,96.64667747257604,53.858344273251085,0
2024-08-11 15:33:18.629877,EQ_001,1.5631251991407311,68.51094750235188,17.9853037888414,1787.2816329069838,97.8086799627652,51.33571146766686,0
2024-08-11 16:33:18.629877,EQ_001,1.3474367662123579,67.39797242233587,17.503199520934995,1794.8113067084312,100.0,51.24864792699027,0
2024-08-11 17:33:18.629877,EQ_001,1.4336451177952125,68.29477341834712,17.08172515809456,1804.7062350181411,100.0,49.74418738419739,0
2024-08-11 18:33:18.629877,EQ_001,1.5024472238769002,63.47802490847554,18.083165072038483,1796.6852217490398,97.78194844973777,52.464457673306335,0
2024-08-11 19:33:18.629877,EQ_001,1.39949173987398,63.16746771814655,16.841731854847595,1804.5817067916976,96.25642711760031,53.879186544408455,0
2024-08-11 20:33:18.629877,EQ_001,1.2618253554154515,69.38144129708127,17.724450192993267,1797.5418403243084,97.71733898079201,51.17102936795105,0
2024-08-11 21:33:18.629877,EQ_001,1.4663470132369067,68.19927057416177,17.67495044008722,1799.9993532224025,98.06984406179922,50.26202485061195,0
2024-08-11 22:33:18.629877,EQ_001,1.5009828476441651,62.57646827444299,16.94263919962335,1805.9163407127821,99.12869069429985,50.0111083841559,0
2024-08-11 23:33:18.629877,EQ_001,1.4721382513370664,66.6961067201071,17.345747503971232,1790.6880166833032,99.16854166005636,48.42548846043837,0
2024-08-12 00:33:18.629877,EQ_001,1.511212320877542,62.599914350535606,18.129100734742078,1803.184402926228,99.27880195030579,52.35077494236665,0
2024-08-12 01:33:18.629877,EQ_001,1.6370266770279205,68.03795993867506,16.692981510844376,1785.6500225995119,97.50699665810372,50.44073403370446,0
2024-08-12 02:33:18.629877,EQ_001,1.5223373219041427,64.5618704319594,17.705697857631225,1790.879327108107,97.52348953932821,47.578388698393525,0
2024-08-12 03:33:18.629877,EQ_001,1.3783402825217077,63.31412709666118,17.123273836212032,1808.95693856249,96.83761869946525,55.65963398057192,0
2024-08-12 04:33:18.629877,EQ_001,1.520087584496455,66.39130680491112,17.18092769831758,1805.4109835552727,97.57503215647063,50.64204843899505,0
2024-08-12 05:33:18.629877,EQ_001,1.7268564355108134,65.83365300769961,18.18363951563197,1791.3634846746952,98.64622215976928,53.942789039782525,0
2024-08-12 06:33:18.629877,EQ_001,1.4082434631807246,69.65480817277029,17.961775222645272,1792.7579453317826,99.97090595069129,52.34945562657214,0
2024-08-12 07:33:18.629877,EQ_001,1.533213352456789,62.89359986662304,17.24322720775493,1795.8947908999817,98.54711494619718,51.64884988122721,0
2024-08-12 08:33:18.629877,EQ_001,1.4888946436039627,63.36749883861128,17.79579140021561,1804.4631988731062,99.80545403207638,52.57222609604228,0
2024-08-12 09:33:18.629877,EQ_001,1.5546089462410952,66.96068596411588,17.569506436298006,1781.7350962498795,99.5350009062965,50.82919897806643,0
2024-08-12 10:33:18.629877,EQ_001,1.49846680178131,63.492966903645915,17.062957977381345,1808.8635982831395,98.58654549213506,51.779983957292636,0
2024-08-12 11:33:18.629877,EQ_001,1.4742329429503866,66.11011458390556,18.071525244349075,1793.1589866324082,98.84778868554737,49.49559094394448,0
2024-08-12 12:33:18.629877,EQ_001,1.4280436698696768,65.4363963076043,17.712347459145022,1793.5193118627183,100.0,48.634085875722725,0
2024-08-12 13:33:18.629877,EQ_001,1.45289831547234,65.17941668762074,18.323666885637632,1800.2597100092403,100.0,47.455338692894976,0
2024-08-12 14:33:18.629877,EQ_001,1.4983826937509697,67.84227864504349,17.640217446370624,1808.936330159549,97.59064422691576,53.24831327814725,0
2024-08-12 15:33:18.629877,EQ_001,1.7016596668015367,65.34147818254483,17.375221837418263,1812.802735344844,100.0,49.38705730227674,0
2024-08-12 16:33:18.629877,EQ_001,1.4298433600055938,65.50772433533066,16.92464562707488,1789.0697352735963,96.59672225724644,48.90034118518219,0
2024-08-12 17:33:18.629877,EQ_001,1.4684857402520688,66.54386126775223,18.371019051534123,1788.2600784958217,100.0,50.011117585746604,0
2024-08-12 18:33:18.629877,EQ_001,1.4671000453010716,67.42920903663993,17.033305854916758,1802.0550805298212,98.91769087081076,51.4271567610211,0
2024-08-12 19:33:18.629877,EQ_001,1.5010554679326646,70.99430858175604,17.27469507215289,1792.908377682734,97.32839673335214,49.33445895349147,0
2024-08-12 20:33:18.629877,EQ_001,1.4084920780867987,68.46587961377688,18.30271552483802,1792.4982484600287,96.89985797181023,51.391403263391965,0
2024-08-12 21:33:18.629877,EQ_001,1.4171006736649212,67.35784843670032,17.69282338579126,1783.0356344123225,100.0,54.043486455617376,0
2024-08-12 22:33:18.629877,EQ_001,1.4111362963201475,65.32071993094486,17.73319318318265,1801.5250076269363,99.86144032699842,54.475299145766215,0
2024-08-12 23:33:18.629877,EQ_001,1.4548126298947488,64.50366681136744,16.899499624173675,1790.8585034924179,98.46798916772221,54.04716475407626,0
2024-08-13 00:33:18.629877,EQ_001,1.4208384100161044,66.55197545334967,17.579846678385568,1810.0391007910894,100.0,49.39947044000722,0
2024-08-13 01:33:18.629877,EQ_001,1.423747782943467,68.19685955383754,17.927902897330476,1816.6096054787401,99.6818821477558,49.745782763080925,0
2024-08-13 02:33:18.629877,EQ_001,1.5318493975400882,68.33008321049273,17.996097407039855,1803.202636697224,100.0,52.80611708435356,0
2024-08-13 03:33:18.629877,EQ_001,1.611092000850178,67.41423407413373,17.5011965780092,1799.5843974152556,100.0,48.83681352029493,0
2024-08-13 04:33:18.629877,EQ_001,1.5098356199092828,65.33427492392724,17.59802746913822,1810.8891433417666,98.86589790859477,50.56671691738887,0
2024-08-13 05:33:18.629877,EQ_001,1.3370748621995685,67.61759793026393,17.90529672549539,1819.7245361135194,97.85803463446601,50.91530343521163,0
2024-08-13 06:33:18.629877,EQ_001,1.498091031944204,69.28413560736396,17.533806583710415,1800.8695683029398,99.6792754556221,50.85337998500365,0
2024-08-13 07:33:18.629877,EQ_001,1.4286014893936432,66.52154728326114,18.117170077511965,1787.8015642158969,98.71931311629982,49.08307906761976,0
2024-08-13 08:33:18.629877,EQ_001,1.5928417010167482,63.09113173752451,17.299793269297766,1801.826200125424,100.0,50.35497913415931,0
2024-08-13 09:33:18.629877,EQ_001,1.417909272730512,69.90395793560077,16.85414737072438,1776.0533859733494,99.3131853317468,49.48553016640724,0
2024-08-13 10:33:18.629877,EQ_001,1.371398130962328,67.56249494094581,17.698954943438665,1792.3880233969542,95.86243896611538,52.23771223047992,0
2024-08-13 11:33:18.629877,EQ_001,1.5386337177468332,65.95156856841588,18.49927348779325,1787.315326205831,95.36188875342472,49.11214039296433,0
2024-08-13 12:33:18.629877,EQ_001,1.469147185590985,66.64073744424753,17.454237501627585,1801.524091999007,95.89975157871034,53.3866446996805,0
2024-08-13 13:33:18.629877,EQ_001,1.465582856662846,68.39278845840595,17.745118882075083,1802.558434390173,99.53225631937268,51.3976915703758,0
2024-08-13 14:33:18.629877,EQ_001,1.538162437764425,68.82064010512208,17.670917609585796,1805.0683039392918,98.20314170215084,53.38566784004729,0
2024-08-13 15:33:18.629877,EQ_001,1.4063431188473112,69.76835416030636,17.55147900275427,1783.6578795069972,98.62871325236391,49.14648905300575,0
2024-08-13 16:33:18.629877,EQ_001,1.5581388912276786,64.86536358550748,17.347367352277175,1779.057587383494,97.45778311586122,45.66399267350479,0
2024-08-13 17:33:18.629877,EQ_001,1.3157764412558017,67.69557910602839,17.96226037645906,1802.19493447557,96.41833479991797,50.41948757328592,0
2024-08-13 18:33:18.629877,EQ_001,1.4738986569708847,63.86215866498221,18.319960813681487,1806.7013459282484,97.9002500703341,50.571840922366114,0
2024-08-13 19:33:18.629877,EQ_001,1.4951893789502648,62.09955655614624,17.443574474591273,1791.095244707285,96.32882973002063,49.95902761741232,0
2024-08-13 20:33:18.629877,EQ_001,1.6542119381160296,67.46885026515638,17.28047531137746,1803.628279165596,100.0,52.37365452781695,0
2024-08-13 21:33:18.629877,EQ_001,1.4804985096986623,64.89742923683872,17.914078240830815,1801.824669371023,100.0,51.79788972416252,0
2024-08-13 22:33:18.629877,EQ_001,1.5795829315141463,65.12497061875627,18.222565531908444,1799.853175728501,100.0,49.15232944342663,0
2024-08-13 23:33:18.629877,EQ_001,1.6483162275743055,66.59540085843021,17.237061549637687,1793.0256855058049,97.65094046068995,51.38219593121677,0
2024-08-14 00:33:18.629877,EQ_001,1.5270955833368984,65.0563175332553,17.549495444928652,1819.2746115972382,100.0,51.409670336568176,0
2024-08-14 01:33:18.629877,EQ_001,1.4787045696257362,66.4479184441965,17.86733405427346,1787.6113465239066,97.75666466586597,47.20301380827212,0
2024-08-14 02:33:18.629877,EQ_001,1.5149187213450117,67.50638591979298,17.317884300816825,1813.5665039735625,95.80977774652501,47.614591154414825,0
2024-08-14 03:33:18.629877,EQ_001,1.497533778216049,68.31032889523934,18.40034397893712,1793.2251578767439,100.0,50.46948293464023,0
2024-08-14 04:33:18.629877,EQ_001,1.4579180536415377,67.9875904146159,17.88344431081427,1782.0374431003622,100.0,53.30984154074373,0
2024-08-14 05:33:18.629877,EQ_001,1.4127167007602341,67.01601585614489,17.80320084028029,1800.395466493215,97.13037276028994,49.2095710553799,0
2024-08-14 06:33:18.629877,EQ_001,1.4728097510876106,68.57400507741633,17.82688883707378,1794.0699496788864,99.76427182109451,44.858891508803026,0
2024-08-14 07:33:18.629877,EQ_001,1.5903339154995333,62.75325773096893,17.372771438793226,1786.566758218257,95.62140278017304,52.8807892836274,0
2024-08-14 08:33:18.629877,EQ_001,1.4287794126067013,66.92983130161407,17.52943490682832,1802.521229601521,98.3543008455524,47.9963102193004,0
2024-08-14 09:33:18.629877,EQ_001,1.5752684019581724,65.25344862145754,16.773507670740354,1793.4570338844019,100.0,52.2658971107117,0
2024-08-14 10:33:18.629877,EQ_001,1.4408686938482402,65.54658462877083,17.389884655267384,1818.4930294944409,98.94431063152906,51.42869587967402,0
2024-08-14 11:33:18.629877,EQ_001,1.578854439967778,66.72681660508825,17.420084805749415,1795.7494153327539,98.02712854005486,50.49732707107938,0
2024-08-14 12:33:18.629877,EQ_001,1.5486812362038598,66.35726830827734,17.914829752003428,1796.8931121872893,98.31749277133221,46.57852913384203,0
2024-08-14 13:33:18.629877,EQ_001,1.5676432365859776,66.95049173808624,18.04641873998786,1768.7250883712093,100.0,50.29891020540307,0
2024-08-14 14:33:18.629877,EQ_001,1.586920938065049,64.18184118166673,17.85270474615258,1787.140850686181,96.89246713294249,54.40931112825417,0
2024-08-14 15:33:18.629877,EQ_001,1.4571266035905306,66.70065703190477,17.98025590440415,1802.619189362415,98.43073419643828,51.314329384260226,0
2024-08-14 16:33:18.629877,EQ_001,1.7166285894662603,66.15469194110567,17.644675944705316,1808.1562786075365,100.0,52.96162694925571,0
2024-08-14 17:33:18.629877,EQ_001,1.5402522404209191,63.9880579593394,18.359746706610377,1786.1736448820445,98.71494998026326,49.08217359690342,0
2024-08-14 18:33:18.629877,EQ_001,1.470057570834269,66.93573085503485,17.702614204095276,1801.8436705193558,100.0,51.50095285877726,0
2024-08-14 19:33:18.629877,EQ_001,1.4521479292400712,68.21051862063213,18.13557563351546,1785.335748990404,99.28426185311898,51.999388699178276,0
2024-08-14 20:33:18.629877,EQ_001,1.4468994297087048,69.03789616030618,17.464717524966954,1798.8549558412608,97.73320939666856,50.6313602685266,0
2024-08-14 21:33:18.629877,EQ_001,1.3671204586307513,63.41051901812187,18.335902916247246,1789.1169419881332,96.08645967814071,46.296580904963406,0
